timestamp,ro_reject_tds,ro_reject_temperature,ro_reject_level,ro_reject_flow,rainwater_tds,rainwater_temperature,rainwater_level,rainwater_flow,blend_ratio_ro,blend_ratio_rain,blended_tds,blended_temperature,blended_level,blended_flow,target_tds,use_case,is_optimal,anomaly_detected,tds_change_rate,predicted_tds_60s
2025-01-06T14:08:00,853.41,30.19,79.94,2.232,14.49,22.1,81.7,2.816,0.95,0.05,811.5,29.91,35.55,2.19,1500,toilet,0,0,0.694,864.52
2025-01-06T14:10:00,895.21,30.18,82.28,2.595,13.31,22.03,76.19,2.88,0.95,0.05,851.1,29.52,35.83,2.614,700,toilet,0,0,-0.4057,824.7
2025-01-06T14:12:00,885.98,30.36,78.08,2.389,13.81,21.3,79.19,3.254,0.95,0.05,842.4,29.88,34.74,2.425,1000,toilet,0,0,-0.4271,813.05
2025-01-06T14:14:00,915.52,30.66,75.64,2.781,14.87,21.01,80.05,3.104,0.95,0.05,870.5,30.07,35.4,2.824,2000,toilet,0,0,0.0378,877.35
2025-01-06T14:16:00,871.35,30.63,77.93,2.356,14.24,21.39,76.79,2.807,0.61,0.39,537.1,27.12,36.74,2.39,400,toilet,0,0,0.171,541.12
2025-01-06T14:18:00,893.53,30.52,77.68,2.689,15.81,22.34,79.93,3.341,0.95,0.05,849.6,29.75,35.12,2.756,700,toilet,0,0,0.3037,868.27
2025-01-06T14:20:00,942.76,31.49,77.59,2.264,14.31,22.37,82.08,3.252,0.95,0.05,896.3,31.11,34.27,2.459,700,toilet,0,0,0.3335,912.85
2025-01-06T14:22:00,897.6,31.32,74.72,2.198,14.1,21.34,78.14,2.936,0.95,0.05,853.4,30.84,35.64,2.069,1500,toilet,0,0,0.0932,856.66
2025-01-06T14:24:00,904.77,31.29,75.43,2.486,14.48,21.99,80.47,2.998,0.95,0.05,860.3,30.93,37.14,2.621,2000,toilet,0,0,0.3107,871.69
2025-01-06T14:26:00,875.7,30.92,77.02,2.397,12.97,22.1,77.84,2.973,0.95,0.05,832.6,30.4,34.34,2.551,1000,toilet,0,0,0.2304,845.99
2025-01-06T14:28:00,916.4,31.13,75.43,2.646,14.05,21.32,76.57,2.864,0.95,0.05,871.3,30.72,32.83,2.752,1000,toilet,1,0,-0.0798,872.44
2025-01-06T14:30:00,832.04,31.78,76.06,2.373,16.03,22.12,78.58,3.1,0.64,0.36,538.3,28.19,34.93,2.758,400,toilet,0,0,0.1191,544.67
2025-01-06T14:32:00,871.74,30.49,77.29,2.188,15.41,21.18,77.89,3.493,0.95,0.05,828.9,30.18,34.68,2.191,1000,toilet,0,0,-0.0142,825.08
2025-01-06T14:34:00,845.38,30.24,75.66,2.581,14.43,22.4,77.43,3.346,0.95,0.05,803.8,29.49,36.27,2.622,1500,toilet,0,0,0.3508,817.6
2025-01-06T14:36:00,842.66,31.61,75.78,2.335,13.79,21.71,77.65,3.135,0.95,0.05,801.2,30.94,34.84,2.355,1500,toilet,0,0,-0.0953,810.5
2025-01-06T14:38:00,863.33,30.79,73.32,2.549,15.15,22.14,82.04,2.613,0.95,0.05,820.9,30.35,35.12,2.613,1000,toilet,0,0,0.7192,870.99
2025-01-06T14:40:00,816.79,31.77,75.79,2.331,15.52,21.14,79.28,3.074,0.95,0.05,776.7,31.32,34.21,2.158,1000,toilet,0,0,-0.2965,763.33
2025-01-06T14:42:00,877.39,30.77,76.36,2.651,14.54,21.78,78.97,2.838,0.6,0.4,532.2,27.32,33.32,2.866,400,toilet,0,0,-0.1933,521.81
2025-01-06T14:44:00,788.85,29.8,74.18,2.377,14.59,20.84,80.1,2.787,0.95,0.05,750.1,29.34,35.7,2.228,1500,toilet,0,0,0.339,778.97
2025-01-06T14:46:00,806.75,30.36,76.02,2.503,13.47,21.29,79.5,3.055,0.95,0.05,767.1,30.19,35.56,2.572,1000,toilet,0,0,0.3663,791.31
2025-01-06T14:48:00,817.66,31.42,72.42,2.339,15.76,21.26,77.21,2.876,0.95,0.05,777.6,30.85,36.47,2.487,700,toilet,1,0,-0.1759,765.21
2025-01-06T14:50:00,881.84,31.29,75.51,2.77,15.22,21.2,81.88,2.93,0.95,0.05,838.5,31.12,35.06,3.006,700,toilet,0,0,0.0932,844.66
2025-01-06T14:52:00,809.63,31.14,72.32,2.589,14.99,20.9,77.66,3.832,0.65,0.35,531.5,28.08,33.89,3.037,400,toilet,0,0,-0.1352,519.14
2025-01-06T14:54:00,794.79,30.27,70.55,2.18,14.32,20.83,76.98,2.833,0.95,0.05,755.8,29.59,33.69,2.308,2000,toilet,0,0,0.176,762.48
2025-01-06T14:56:00,896.57,30.8,72.03,2.659,14.78,21.51,80.29,2.861,0.95,0.05,852.5,30.39,35.82,2.635,1500,toilet,0,0,0.3645,871.52
2025-01-06T14:58:00,854.4,29.62,72.91,2.608,15.39,20.78,80.14,2.997,0.95,0.05,812.5,28.91,35.22,2.806,1500,toilet,0,0,-0.3261,798.18
2025-01-06T15:00:00,885.86,29.79,74.05,2.366,15.08,21.18,79.89,2.846,0.95,0.05,842.3,28.75,36.76,2.267,1000,toilet,0,0,0.0803,841.71
2025-01-06T15:02:00,890.21,31.7,72.31,2.613,16.02,21.35,78.71,3.292,0.95,0.05,846.5,31.48,34.9,2.941,700,toilet,0,0,-0.1519,828.57
2025-01-06T15:04:00,820.45,31.57,72.05,2.655,16.54,21.08,79.08,3.378,0.95,0.05,780.3,30.93,36.62,2.85,700,toilet,1,0,0.1748,794.55
2025-01-06T15:06:00,820.95,30.54,70.56,2.732,16.19,21.27,82.87,3.775,0.95,0.05,780.7,30.18,35.0,2.655,700,toilet,1,0,0.0707,771.79
2025-01-06T15:08:00,858.25,31.02,71.72,3.066,15.35,20.62,78.11,3.286,0.95,0.05,816.1,30.27,35.94,2.997,700,toilet,0,0,0.1095,828.96
2025-01-06T15:10:00,833.09,30.48,70.52,2.435,15.76,21.09,79.34,2.492,0.95,0.05,792.2,29.84,34.07,2.423,1500,toilet,0,0,-0.1796,773.47
2025-01-06T15:12:00,843.06,30.9,70.86,2.651,16.24,20.96,76.85,3.192,0.63,0.37,537.1,27.42,35.05,2.823,400,toilet,0,0,0.2718,548.74
2025-01-06T15:14:00,815.66,30.27,69.21,2.518,15.92,21.17,75.62,2.466,0.95,0.05,775.7,29.75,33.96,2.528,1000,toilet,0,0,0.2704,787.09
2025-01-06T15:16:00,819.65,30.28,66.19,2.379,16.42,20.18,81.71,3.356,0.95,0.05,779.5,29.97,35.45,2.262,700,toilet,1,0,-0.2971,754.3
2025-01-06T15:18:00,840.7,30.7,71.4,2.602,15.7,20.87,83.95,2.615,0.95,0.05,1886.22,30.08,32.69,2.694,2000,irrigation,1,1,-0.4423,1849.26
2025-01-06T15:20:00,788.39,30.5,70.55,2.558,16.12,21.32,78.32,2.69,0.95,0.05,749.8,29.75,36.56,2.443,700,toilet,1,0,0.1462,760.88
2025-01-06T15:22:00,828.93,30.69,69.86,2.572,17.15,20.65,78.93,3.226,0.95,0.05,788.3,30.36,36.0,2.855,700,toilet,1,0,0.1526,793.13
2025-01-06T15:24:00,799.96,30.48,69.78,2.321,17.68,21.06,83.26,2.749,0.95,0.05,760.8,30.13,34.24,2.45,1000,toilet,0,0,0.9392,810.98
2025-01-06T15:26:00,840.57,31.09,70.58,2.657,17.95,20.85,81.42,2.822,0.95,0.05,1986.28,30.81,33.2,2.68,700,irrigation,0,1,0.09,1988.49
2025-01-06T15:28:00,817.06,30.9,67.46,2.493,16.13,20.92,78.43,2.751,0.65,0.35,536.7,27.4,36.59,2.618,400,toilet,0,0,-0.2549,522.29
2025-01-06T15:30:00,749.19,30.81,68.51,2.287,17.28,20.92,80.08,3.035,0.95,0.05,1477.96,29.87,34.11,2.345,1500,floor_cleaning,1,1,-0.1632,1464.69
2025-01-06T15:32:00,836.29,29.9,68.06,2.987,18.41,20.42,76.91,3.199,0.95,0.05,795.4,29.23,34.05,2.999,1000,toilet,0,0,0.0586,798.03
2025-01-06T15:34:00,802.53,30.87,66.34,2.669,15.72,20.84,81.38,3.5,0.95,0.05,763.2,30.45,33.72,2.707,1500,toilet,0,0,0.0849,768.28
2025-01-06T15:36:00,850.49,31.28,69.33,2.548,17.23,21.43,80.63,2.986,0.95,0.05,808.8,30.41,33.81,2.567,700,toilet,0,0,-0.2403,791.26
2025-01-06T15:38:00,886.83,30.04,71.06,2.565,17.14,20.14,81.55,2.969,0.59,0.41,530.3,25.59,37.08,2.562,400,toilet,0,0,-0.2352,511.85
2025-01-06T15:40:00,789.85,31.38,68.45,2.838,16.74,20.43,76.0,3.378,0.95,0.05,751.2,30.79,33.6,2.829,1500,toilet,0,0,-0.0667,752.9
2025-01-06T15:42:00,814.7,30.35,67.53,2.28,17.07,19.9,80.13,3.111,0.95,0.05,774.8,29.64,37.06,2.337,2000,toilet,0,0,0.2231,794.66
2025-01-06T15:44:00,831.96,30.87,66.98,2.319,16.89,20.89,80.06,3.34,0.95,0.05,791.2,30.25,34.77,2.46,2000,toilet,0,0,0.0687,796.27
2025-01-06T15:46:00,797.99,30.91,64.82,2.155,17.7,20.47,78.46,2.714,0.66,0.34,532.7,27.34,32.79,2.316,400,toilet,0,0,0.2897,540.22
2025-01-06T15:48:00,854.35,30.92,65.15,2.734,17.56,21.17,77.9,2.674,0.95,0.05,812.5,30.46,33.92,2.743,2000,toilet,0,0,-0.314,794.87
2025-01-06T15:50:00,803.19,30.74,65.3,2.235,17.58,20.7,86.7,3.0,0.95,0.05,763.9,29.97,32.72,2.142,2000,toilet,0,0,-0.3068,739.91
2025-01-06T15:52:00,812.83,31.72,65.94,2.48,17.44,20.32,81.39,2.896,0.95,0.05,773.1,30.67,33.12,2.445,1500,toilet,0,0,-0.3252,762.01
2025-01-06T15:54:00,814.09,30.93,62.5,2.292,16.31,20.23,79.26,2.852,0.95,0.05,774.2,29.97,36.19,2.372,1000,toilet,0,0,-0.718,730.01
2025-01-06T15:56:00,775.62,30.41,66.95,2.509,17.44,20.8,78.17,2.746,0.68,0.32,533.0,27.68,36.07,2.366,400,toilet,0,0,0.0625,531.27
2025-01-06T15:58:00,822.75,30.6,66.54,2.346,17.55,20.87,81.05,2.814,0.95,0.05,782.5,30.11,34.6,2.19,1500,toilet,0,0,0.5027,810.78
2025-01-06T16:00:00,794.34,30.45,64.31,2.576,19.19,21.18,81.4,2.791,0.66,0.34,530.8,27.37,32.64,2.631,400,toilet,0,0,-0.4257,497.1
2025-01-06T16:02:00,796.98,30.34,65.54,2.305,18.06,19.83,83.27,2.627,0.95,0.05,758.0,30.05,36.24,2.279,700,toilet,1,0,-0.0808,750.45
2025-01-06T16:04:00,778.77,31.13,63.83,2.625,16.31,19.84,81.26,2.842,0.95,0.05,740.7,30.93,37.12,2.798,1000,toilet,0,0,0.1631,742.85
2025-01-06T16:06:00,788.26,29.88,64.38,2.738,19.44,20.84,77.87,2.805,0.95,0.05,749.8,29.17,37.78,2.773,700,toilet,1,0,0.1794,760.77
2025-01-06T16:08:00,797.42,31.31,65.33,2.528,18.74,20.46,73.91,3.035,0.95,0.05,758.5,30.61,33.65,2.84,700,toilet,1,0,-0.354,736.93
2025-01-06T16:10:00,739.44,30.72,64.1,2.098,17.39,19.94,77.38,3.57,0.95,0.05,703.3,30.13,37.57,2.282,2000,toilet,0,0,0.3234,722.43
2025-01-06T16:12:00,804.16,29.91,64.25,2.616,19.5,20.35,77.96,2.865,0.95,0.05,764.9,29.02,37.6,2.81,1500,toilet,0,0,0.2755,784.18
2025-01-06T16:14:00,794.85,30.51,65.16,2.568,16.31,20.38,79.37,3.234,0.67,0.33,537.9,27.48,36.89,2.723,400,toilet,0,0,-0.3374,508.58
2025-01-06T16:16:00,746.89,30.16,62.55,2.78,18.02,20.65,83.25,2.556,0.95,0.05,710.4,29.74,34.37,2.773,2000,toilet,0,0,0.0135,707.57
2025-01-06T16:18:00,765.87,30.33,64.38,2.302,18.65,20.03,80.4,2.836,0.95,0.05,728.5,29.88,35.7,2.311,2000,toilet,0,0,1.1119,791.61
2025-01-06T16:20:00,793.67,31.09,63.12,2.625,20.36,20.8,81.07,2.621,0.95,0.05,755.0,30.64,37.13,2.536,700,toilet,1,0,0.1559,766.49
2025-01-06T16:22:00,787.31,29.92,61.32,2.027,17.94,20.39,78.6,2.869,0.95,0.05,748.8,29.42,35.82,2.037,1500,toilet,0,0,0.1272,755.81
2025-01-06T16:24:00,735.78,30.36,59.33,2.699,18.53,19.73,80.59,2.873,0.95,0.05,699.9,30.09,38.66,2.63,1500,toilet,0,0,0.4149,723.62
2025-01-06T16:26:00,780.17,30.33,61.88,2.59,19.7,20.72,79.88,3.073,0.95,0.05,742.1,29.79,35.99,2.674,700,toilet,1,0,-0.0838,742.45
2025-01-06T16:28:00,798.01,29.06,63.24,2.406,20.02,20.11,81.55,2.914,0.95,0.05,759.1,28.9,35.91,2.157,1500,toilet,0,0,0.0197,758.82
2025-01-06T16:30:00,782.18,31.2,61.76,2.094,18.38,20.68,79.17,2.951,0.95,0.05,744.0,30.39,34.84,2.13,1000,toilet,0,0,-0.1266,722.25
2025-01-06T16:32:00,783.01,29.43,60.82,2.636,19.72,20.4,79.31,2.926,0.95,0.05,744.8,29.37,35.85,2.501,2000,toilet,0,0,-0.3088,725.14
2025-01-06T16:34:00,742.23,30.15,60.14,2.166,18.79,20.69,78.42,3.258,0.71,0.29,532.4,27.61,37.44,2.443,400,toilet,0,0,-0.2695,512.88
2025-01-06T16:36:00,771.71,30.71,58.8,2.56,18.65,20.32,76.15,3.26,0.95,0.05,734.1,30.29,36.88,2.874,700,toilet,1,0,0.0757,738.14
2025-01-06T16:38:00,763.39,29.52,59.65,2.337,19.99,19.92,80.69,2.633,0.95,0.05,726.2,28.74,39.66,2.235,700,toilet,1,0,0.8795,772.47
2025-01-06T16:40:00,824.12,28.97,59.07,2.866,19.46,20.17,80.45,2.742,0.95,0.05,783.9,27.76,37.71,3.003,1000,toilet,0,0,0.819,823.5
2025-01-06T16:42:00,803.73,30.81,61.11,2.497,19.92,20.42,80.5,2.843,0.95,0.05,764.5,29.83,35.83,2.175,1500,toilet,0,0,0.1575,773.92
2025-01-06T16:44:00,758.12,30.08,59.38,2.607,23.01,20.1,79.89,3.132,0.69,0.31,530.2,26.63,37.07,2.78,400,toilet,0,0,0.1679,536.08
2025-01-06T16:46:00,754.38,30.28,60.09,2.533,20.13,20.5,81.34,2.787,0.95,0.05,717.7,29.76,37.74,2.656,1000,toilet,0,0,-0.4487,690.56
2025-01-06T16:48:00,770.61,31.07,58.69,2.284,21.89,19.8,78.39,2.976,0.95,0.05,733.2,30.82,36.07,2.261,1000,toilet,0,0,0.0015,734.64
2025-01-06T16:50:00,808.67,29.8,57.93,2.519,18.96,20.56,83.06,2.725,0.95,0.05,769.2,29.02,38.26,2.576,1500,toilet,0,0,-0.094,763.26
2025-01-06T16:52:00,791.19,29.45,57.91,2.85,19.91,20.47,78.95,3.141,0.95,0.05,752.6,29.28,36.76,2.886,1000,toilet,0,0,-0.0746,739.3
2025-01-06T16:54:00,776.09,30.1,59.47,2.078,19.2,20.13,80.72,2.823,0.95,0.05,738.2,29.04,35.72,2.15,1500,toilet,0,0,-0.2815,721.44
2025-01-06T16:56:00,776.04,30.15,58.76,2.51,20.7,19.81,81.76,2.983,0.95,0.05,738.3,29.34,37.72,2.398,2000,toilet,0,0,0.07,745.02
2025-01-06T16:58:00,793.33,30.2,56.77,2.377,21.6,20.13,81.46,3.366,0.66,0.34,530.9,26.62,39.56,2.962,400,toilet,0,0,-0.0461,529.93
2025-01-06T17:00:00,740.18,28.82,57.42,2.769,21.05,20.08,75.9,2.8,0.95,0.05,704.2,28.17,37.79,2.648,1000,toilet,0,0,0.6489,746.96
2025-01-06T17:02:00,791.67,30.78,57.38,2.355,21.86,20.25,76.29,3.254,0.95,0.05,1284.45,30.3,38.74,2.327,1000,floor_cleaning,0,1,-0.5064,1249.78
2025-01-06T17:04:00,749.54,29.3,58.14,2.129,20.58,20.26,79.24,3.016,0.95,0.05,713.1,28.76,37.46,2.249,2000,toilet,0,0,-0.1371,703.09
2025-01-06T17:06:00,797.51,29.33,56.88,2.819,21.5,19.85,75.55,2.904,0.66,0.34,533.7,26.32,41.45,2.971,400,toilet,0,0,-0.4597,510.34
2025-01-06T17:08:00,808.08,30.69,56.74,2.45,21.03,20.01,82.6,2.977,0.95,0.05,768.7,30.57,37.89,2.389,1500,toilet,0,0,0.2449,781.28
2025-01-06T17:10:00,758.15,28.3,56.35,2.776,21.36,19.64,78.93,2.673,0.69,0.31,529.7,25.78,38.06,2.616,400,toilet,0,0,0.1668,536.28
2025-01-06T17:12:00,773.39,29.2,55.36,2.815,20.89,19.59,81.32,3.217,0.95,0.05,735.8,29.12,34.99,2.987,1500,toilet,0,0,0.0833,746.45
2025-01-06T17:14:00,713.43,28.6,55.32,2.575,19.73,19.84,75.81,3.348,0.95,0.05,678.7,27.95,33.76,2.365,1500,toilet,0,0,-0.5343,643.95
2025-01-06T17:16:00,730.4,28.46,56.59,2.569,21.29,19.73,76.27,3.05,0.72,0.28,531.9,26.16,37.74,2.7,400,toilet,0,0,-0.1983,528.11
2025-01-06T17:18:00,762.84,28.09,53.48,2.605,22.7,20.0,79.48,2.838,0.95,0.05,725.8,27.41,38.91,2.844,2000,toilet,0,0,-0.2143,710.61
2025-01-06T17:20:00,812.78,29.6,55.54,2.715,20.63,19.27,77.84,2.908,0.95,0.05,773.2,29.2,40.06,2.561,2000,toilet,0,0,-0.2488,764.11
2025-01-06T17:22:00,811.17,28.59,54.49,2.34,23.24,20.41,82.43,2.832,0.65,0.35,535.4,26.2,38.06,2.54,400,toilet,0,0,0.4167,558.48
2025-01-06T17:24:00,738.45,29.52,51.85,2.755,21.52,20.01,82.67,3.04,0.95,0.05,702.6,29.1,39.44,2.823,700,toilet,1,0,0.0539,699.09
2025-01-06T17:26:00,710.39,29.25,53.93,2.637,22.28,19.31,78.29,2.921,0.74,0.26,531.5,26.63,39.6,2.775,400,toilet,0,0,-0.3502,504.61
2025-01-06T17:28:00,761.33,27.81,51.87,2.744,22.79,19.98,81.24,3.121,0.95,0.05,724.4,27.49,39.02,2.737,1000,toilet,0,0,0.0794,723.61
2025-01-06T17:30:00,737.22,29.52,54.51,2.329,22.66,20.75,79.67,2.93,0.71,0.29,530.0,26.88,41.33,2.298,400,toilet,0,0,0.4607,558.77
2025-01-06T17:32:00,802.33,29.4,53.52,2.319,22.84,19.86,80.28,3.246,0.95,0.05,763.4,28.62,39.29,2.39,1000,toilet,0,0,-0.1872,757.59
2025-01-06T17:34:00,769.52,28.1,53.05,2.362,22.17,20.47,78.05,3.09,0.68,0.32,991.78,25.57,39.22,2.689,400,toilet,0,1,-0.1004,980.1
2025-01-06T17:36:00,810.75,28.62,52.79,2.687,23.79,20.12,79.66,3.627,0.95,0.05,771.4,27.98,41.54,2.796,2000,toilet,0,0,-0.3078,761.97
2025-01-06T17:38:00,703.01,28.56,52.14,2.686,21.72,19.92,78.19,3.071,0.95,0.05,668.9,28.32,39.12,2.607,700,toilet,1,0,-0.2837,659.58
2025-01-06T17:40:00,759.08,27.77,53.92,2.598,23.66,20.62,79.9,3.323,0.95,0.05,722.3,28.12,39.62,2.556,1000,toilet,0,0,-0.3213,699.95
2025-01-06T17:42:00,790.27,28.91,53.22,2.42,23.28,20.44,78.33,2.741,0.95,0.05,751.9,28.59,41.86,2.424,1500,toilet,0,0,0.5118,785.88
2025-01-06T17:44:00,700.27,29.29,52.02,2.839,23.48,20.03,79.55,3.361,0.95,0.05,666.4,28.7,40.77,2.739,1000,toilet,0,0,-0.001,669.03
2025-01-06T17:46:00,726.55,29.26,52.43,2.764,22.65,19.23,76.65,3.222,0.72,0.28,529.5,26.3,39.12,2.878,400,toilet,0,0,-0.0597,521.58
2025-01-06T17:48:00,786.35,28.54,52.48,2.48,23.18,20.33,78.6,2.813,0.95,0.05,748.2,28.28,41.86,2.422,1500,toilet,0,0,0.1078,756.43
2025-01-06T17:50:00,747.66,28.93,51.53,2.468,22.78,20.22,77.23,2.932,0.95,0.05,711.4,28.95,41.91,2.457,2000,toilet,0,0,-0.0985,708.18
2025-01-06T17:52:00,752.58,27.11,52.24,2.687,25.03,19.98,79.4,3.276,0.95,0.05,716.2,26.66,40.03,2.727,2000,toilet,0,0,-0.0607,714.61
2025-01-06T17:54:00,762.78,28.23,54.12,2.754,22.91,19.57,78.4,3.094,0.95,0.05,725.8,27.44,39.8,2.625,2000,toilet,0,0,0.1036,729.55
2025-01-06T17:56:00,762.19,27.95,52.9,2.623,24.6,19.93,77.38,3.183,0.69,0.31,533.5,25.78,40.99,2.845,400,toilet,0,0,0.2483,541.03
2025-01-06T17:58:00,729.2,27.59,51.59,2.358,24.76,20.02,78.09,2.945,0.95,0.05,694.0,27.2,40.9,2.193,700,toilet,1,0,0.2349,703.46
2025-01-06T18:00:00,755.88,27.38,49.6,2.564,25.97,20.09,78.0,3.118,0.69,0.31,529.6,25.11,42.01,2.967,400,toilet,0,0,-0.1039,527.69
2025-01-06T18:02:00,775.83,28.83,52.52,2.305,23.78,20.07,81.04,3.513,0.95,0.05,738.2,28.45,42.96,2.471,700,toilet,1,0,-0.2796,729.94
2025-01-06T18:04:00,724.34,27.8,49.75,2.55,22.99,20.5,79.49,3.046,0.95,0.05,689.3,27.93,40.92,2.549,700,toilet,1,0,-0.4679,662.57
2025-01-06T18:06:00,742.89,27.54,51.13,2.851,25.32,20.85,81.45,2.984,0.95,0.05,707.0,27.13,38.08,2.83,1500,toilet,0,0,0.2211,725.27
2025-01-06T18:08:00,761.73,27.59,51.69,2.568,24.86,19.82,77.3,3.121,0.95,0.05,1565.31,27.06,40.11,2.474,700,irrigation,0,1,0.0504,1569.94
2025-01-06T18:10:00,731.73,26.87,50.34,2.084,24.75,20.1,75.29,2.707,0.95,0.05,696.4,26.93,40.11,2.139,1500,toilet,0,0,0.3339,714.15
2025-01-06T18:12:00,770.31,26.93,48.64,2.367,26.53,20.68,78.51,3.329,0.68,0.32,532.3,25.66,37.99,2.449,400,toilet,0,0,-0.193,518.71
2025-01-06T18:14:00,755.37,27.78,51.52,2.751,25.84,19.78,76.8,3.033,0.69,0.31,529.2,24.99,40.41,2.929,400,toilet,0,0,-0.3661,506.96
2025-01-06T18:16:00,702.56,27.52,49.53,2.723,25.03,20.07,80.87,3.154,0.75,0.25,533.2,25.38,44.27,2.932,400,toilet,0,0,-0.1729,522.5
2025-01-06T18:18:00,776.58,28.14,50.28,2.614,25.15,20.23,75.42,3.4,0.95,0.05,739.0,27.58,41.6,2.556,700,toilet,1,0,-0.0294,740.38
2025-01-06T18:20:00,729.73,27.42,49.97,2.475,25.03,19.92,74.88,2.981,0.95,0.05,694.5,26.6,43.56,2.503,1500,toilet,0,0,0.348,718.67
2025-01-06T18:22:00,757.28,27.42,48.61,2.285,26.32,20.05,77.62,3.157,0.95,0.05,720.7,27.0,42.18,2.451,1500,toilet,0,0,0.1259,729.89
2025-01-06T18:24:00,725.44,27.83,49.4,2.747,25.32,19.85,75.01,2.886,0.72,0.28,529.4,25.64,41.59,2.851,400,toilet,0,0,-0.3208,507.11
2025-01-06T18:26:00,734.38,27.53,48.92,2.444,24.31,19.75,77.99,3.175,0.95,0.05,698.9,27.78,46.16,2.665,1000,toilet,0,0,0.0375,696.67
2025-01-06T18:28:00,772.19,27.82,48.17,2.31,25.91,20.45,78.78,2.808,0.95,0.05,734.9,27.45,44.46,2.191,1500,toilet,0,0,-0.4276,702.93
2025-01-06T18:30:00,737.49,27.35,49.39,2.31,25.41,19.7,78.05,2.906,0.71,0.29,531.0,25.13,42.52,2.633,400,toilet,0,0,0.1886,538.02
2025-01-06T18:32:00,767.99,27.04,47.14,2.802,28.13,19.57,79.25,3.273,0.68,0.32,531.2,24.48,42.43,3.132,400,toilet,0,0,-0.0411,529.08
2025-01-06T18:34:00,799.61,27.07,47.8,2.555,24.88,19.67,75.75,2.976,0.65,0.35,528.5,24.29,46.33,2.635,400,toilet,0,0,-0.13,517.97
2025-01-06T18:36:00,722.4,27.81,47.8,2.374,24.64,20.4,73.22,2.761,0.95,0.05,687.5,27.24,43.65,2.298,1000,toilet,0,0,0.037,686.68
2025-01-06T18:38:00,761.01,26.88,48.83,2.748,26.13,19.67,80.72,2.946,0.95,0.05,724.3,27.02,38.43,2.823,1500,toilet,0,0,-0.0341,720.89
2025-01-06T18:40:00,805.05,27.34,48.02,2.448,25.24,20.06,74.36,3.21,0.95,0.05,766.1,27.26,47.79,2.532,1000,toilet,0,0,0.2708,785.22
2025-01-06T18:42:00,753.89,25.76,47.64,2.402,28.58,19.86,74.71,2.722,0.95,0.05,717.6,26.18,43.19,2.429,1000,toilet,0,0,0.3079,737.73
2025-01-06T18:44:00,774.26,26.85,46.32,2.415,25.79,20.42,76.27,3.179,0.95,0.05,736.8,26.1,45.22,2.533,2000,toilet,0,0,-0.0402,740.41
2025-01-06T18:46:00,747.32,26.14,47.02,2.205,26.53,19.8,78.92,2.809,0.7,0.3,531.1,24.52,42.65,2.235,400,toilet,0,0,-0.2402,516.37
2025-01-06T18:48:00,783.55,26.06,47.53,2.435,28.44,19.73,78.31,2.676,0.95,0.05,745.8,25.65,42.7,2.448,1500,toilet,0,0,-0.4072,717.56
2025-01-06T18:50:00,756.94,26.75,47.43,2.513,26.09,20.06,76.23,2.942,0.95,0.05,720.4,26.25,43.73,2.509,2000,toilet,0,0,0.208,734.38
2025-01-06T18:52:00,787.28,26.81,46.7,2.732,25.7,21.16,77.25,3.015,0.95,0.05,749.2,26.57,44.2,2.799,1000,toilet,0,0,-0.012,747.74
2025-01-06T18:54:00,769.14,26.31,46.46,2.406,27.95,20.95,79.23,3.049,0.95,0.05,732.1,26.02,47.03,2.401,1000,toilet,0,0,-0.1323,722.61
2025-01-06T18:56:00,707.79,26.35,46.97,2.59,28.46,20.36,74.22,2.655,0.74,0.26,531.2,25.02,44.69,2.584,400,toilet,0,0,-0.0748,527.49
2025-01-06T18:58:00,742.49,26.56,45.7,2.186,27.5,20.12,77.25,3.046,0.7,0.3,528.0,24.97,44.37,2.382,400,toilet,0,0,-0.559,503.54
2025-01-06T19:00:00,745.55,26.27,47.57,2.793,28.51,20.33,77.32,2.887,0.95,0.05,709.7,26.25,43.41,2.842,1500,toilet,0,0,0.4879,741.62
2025-01-06T19:02:00,791.8,26.63,44.34,2.441,27.5,20.4,77.69,2.8,0.95,0.05,753.6,26.57,45.02,2.551,1000,toilet,0,0,0.4635,776.31
2025-01-06T19:04:00,775.7,27.13,46.89,2.162,27.65,19.54,74.66,2.99,0.95,0.05,738.3,26.98,45.09,2.34,2000,toilet,0,0,-0.2358,722.44
2025-01-06T19:06:00,823.35,26.64,47.11,2.554,31.15,19.93,75.58,2.715,0.95,0.05,1661.12,26.27,43.15,2.446,700,irrigation,0,1,-0.06,1656.6
2025-01-06T19:08:00,822.37,26.48,46.45,2.629,27.05,20.35,76.3,2.831,0.95,0.05,782.6,26.22,43.52,2.594,1000,toilet,0,0,0.4765,821.66
2025-01-06T19:10:00,848.48,26.76,45.48,2.519,29.65,19.96,74.81,3.077,0.95,0.05,807.5,27.23,46.92,2.729,1000,toilet,0,0,-0.3182,793.92
2025-01-06T19:12:00,731.62,25.46,46.69,2.326,28.42,20.44,70.04,2.629,0.71,0.29,527.7,24.25,45.27,2.429,400,toilet,0,0,0.1641,540.85
2025-01-06T19:14:00,759.61,26.94,45.36,2.338,28.08,19.95,77.08,2.93,0.95,0.05,723.0,26.7,45.85,2.332,1500,toilet,0,0,-0.6352,682.17
2025-01-06T19:16:00,777.52,25.79,45.45,2.59,27.51,19.68,74.43,3.105,0.95,0.05,740.0,25.31,49.54,2.815,1000,toilet,0,0,0.1646,749.6
